t_s,alpha_deg,q_deg_s,theta_deg,delta_e_deg
0.886,4.0617608807766254,21.108725429014914,16.970435732130188,-5.0
0.888,4.060418297508911,21.12652610832989,17.012670978070666,-5.0
0.89,4.059125377980012,21.144356657192713,17.054941856468655,-5.0
0.892,4.057881586511555,21.162209770544138,17.097248419734555,-5.0
0.894,4.056686380000499,21.180078285015863,17.139590705810377,-5.0
0.896,4.055539208275549,21.19795517870612,17.181968738452913,-5.0
0.898,4.05443951444891,21.21583357090682,17.224382527516376,-5.0
0.9,4.053386735263318,21.233706721783307,17.266832069234507,-5.0
0.902,4.052380301434343,21.25156803200782,17.309317346501945,-5.0
0.904,4.051419637987899,21.26941104234779,17.351838329154845,-5.0
0.906,4.050504164592971,21.28722943321001,17.39439497425061,-5.0
0.908,4.049633295889498,21.305017024141762,17.436987226346684,-5.0
0.91,4.048806441811411,21.322767773290018,17.479615017778304,-5.0
0.912,4.048023007904792,21.34047577681973,17.522278268935114,-5.0
0.914,4.0472823956411474,21.358135268292262,17.564976888536595,-5.0
0.916,4.046584002725759,21.37574061800508,17.6077107739062,-5.0
0.918,4.045927223401125,21.393286332293673,17.65047981124413,-5.0
0.92,4.045311448745447,21.41076705279679,17.693283875898686,-5.0
0.922,4.044736066966182,21.428177555686002,17.73612283263612,-5.0
0.924,4.044200463688633,21.4455127508606,17.77899653590888,-5.0
0.926,4.043704022239573,21.462767681108904,17.821904830122254,-5.0
0.928,4.043246123925904,21.47993752123688,17.86484754989926,-5.0
0.93,4.042826148308353,21.497017577165195,17.907824520343812,-5.0
0.932,4.042443473470181,21.51400328499557,17.950835557301986,-5.0
0.934,4.042097476280941,21.530890210047517,17.993880467621455,-5.0
0.936,4.0417875326552615,21.547674045866362,18.036959049408924,-5.0
0.9380000000000001,4.041513017806661,21.564350613203555,18.08007109228556,-5.0
0.9400000000000001,4.041273306496428,21.58091585897019,18.12321637764038,-5.0
0.9420000000000001,4.0410677732775335,21.59736585516471,18.166394678881478,-5.0
0.9440000000000001,4.040895792733623,21.6136967977757,18.209605761685125,-5.0
0.9460000000000001,4.040756739713079,21.6299050056607,18.252849384242634,-5.0
0.9480000000000001,4.040649989558173,21.645986919401984,18.29612529750494,-5.0
0.9500000000000001,4.040574918329319,21.661939100140152,18.339433245424903,-5.0
0.9520000000000001,4.040530903024454,21.67775822838647,18.38277296519724,-5.0
0.9540000000000001,4.040517321793555,21.69344110281483,18.426144187496043,-5.0
0.9560000000000001,4.04053355414831,21.708984639034195,18.4695466367099,-5.0
0.9580000000000001,4.040578981166974,21.724385868342384,18.512980031174514,-5.0
0.96,4.0406529856944235,21.7396419364621,18.55644408340282,-5.0
0.962,4.040754952537433,21.754750102259948,18.599938500312565,-5.0
0.964,4.0408842686552084,21.769707736449362,18.64346298345128,-5.0
0.966,4.0410403233451895,21.78451232027822,18.687017229218686,-5.0
0.968,4.041222508424162,21.799161444201943,18.730600929086428,-5.0
0.97,4.041430218404691,21.813652806542883,18.77421376981515,-5.0
0.972,4.041662850666931,21.82798421213681,18.81785543366889,-5.0
0.974,4.041919805625813,21.842153570967238,18.86152559862672,-5.0
0.976,4.04220048689367,21.856158896788376,18.905223938591693,-5.0
0.978,4.042504301438304,21.869998305737425,18.948950123596976,-5.0
0.98,4.0428306597365635,21.883670014936996,18.992703820009236,-5.0
0.982,4.043178975923435,21.897172341088357,19.036484690729196,-5.0
0.984,4.043548667936692,21.910503699056225,19.080292395389385,-5.0
0.986,4.043939157657163,21.923662600445805,19.124126590549032,-5.0
0.988,4.044349871044617,21.936647652172798,19.167986929886137,-5.0
0.99,4.044780238269337,21.94945755502702,19.211873064386634,-5.0
0.992,4.045229693839404,21.9620911022303,19.255784642530713,-5.0
0.994,4.045697676723734,21.974547177989397,19.299721310476244,-5.0
0.996,4.0461836304709236,21.986824756044438,19.343682712239268,-5.0
0.998,4.04668700332392,21.998922898213667,19.387668489871647,-5.0
1.0,4.047207248330582,22.01084075293501,19.431678283635723,-5.0
1.002,4.04774382345016,22.02257755380514,19.475711732176126,-5.0
1.004,4.048296191655748,22.034132618116573,19.519768472688625,-5.0
1.006,4.048863821032741,22.045505345393508,19.56384814108604,-5.0
1.008,4.049446184873366,22.056695215926815,19.60795037216126,-5.0
1.01,4.050042761767295,22.067701789308888,19.652074799747286,-5.0
1.012,4.050653035688423,22.07852470296883,19.696221056874396,-5.0
1.014,4.051276496077835,22.089163670708544,19.74038877592434,-5.0
1.016,4.05191263792302,22.099618481240263,19.784577588781637,-5.0
1.018,4.052560961833369,22.109888996726024,19.8287871269819,-5.0
1.02,4.053220974112019,22.119975151319604,19.87301702185732,-5.0
1.022,4.05389218682408,22.129876949711402,19.917266904679163,-5.0
1.024,4.054574117861295,22.13959446567678,19.961536406797414,-5.0
1.026,4.055266291003186,22.1491278406283,20.005825159777476,-5.0
1.028,4.055968235974738,22.15847728217235,20.050132795534015,-5.0
1.03,4.056679488500666,22.167643062670603,20.09445894646191,-5.0
1.032,4.057399590356298,22.17662551780673,20.13880324556431,-5.0
1.034,4.05812808941517,22.18542504515883,20.18316532657788,-5.0
1.036,4.058864539693332,22.194042102777964,20.227544824095137,-5.0
1.038,4.0596085013904455,22.202477207773224,20.271941373684,-5.0
1.04,4.06035954092772,22.21073093490372,20.316354612004492,-5.0
1.042,4.0611172309827275,22.218803915177876,20.36078417692263,-5.0
1.044,4.06188115052116,22.226696834460412,20.405229707621533,-5.0
1.046,4.062650884825566,22.234410432087373,20.449690844709767,-5.0
1.048,4.063426025521141,22.241945499489564,20.49416723032688,-5.0
1.05,4.064206170598589,22.24930287882472,20.538658508246236,-5.0
1.052,4.064990924434139,22.256483461618785,20.58316432397511,-5.0
1.054,4.065779897806749,22.263488187416552,20.627684324852083,-5.0
1.056,4.066572707912553,22.27031804244205,20.672218160141707,-5.0
1.058,4.0673689783766065,22.27697405826896,20.71676548112657,-5.0
1.06,4.068168339261972,22.283457310501305,20.761325941196645,-5.0
1.062,4.068970427076209,22.28976891746477,20.805899195936057,-5.0
1.064,4.069774884775305,22.29591003890887,20.850484903207224,-5.0
1.066,4.0705813617651145,22.301881874720273,20.89508272323241,-5.0
1.068,4.071389513900337,22.30768566364749,20.939692318672723,-5.0
1.07,4.072199003481106,22.313322682037192,20.984313354704586,-5.0
1.072,4.0730094992472266,22.31879424258242,21.028945499093656,-5.0
1.074,4.073820676370108,22.324101693082852,21.073588422266297,-5.0
1.076,4.0746322164424615,22.32924641521742,21.11824179737856,-5.0
1.078,4.075443807465788,22.334229823329395,21.162905300382704,-5.0
1.08,4.076255143835725,22.339053363224235,21.20757861009135,-5.0
1.082,4.077065926325295,22.34371851098031,21.252261408239193,-5.0
1.084,4.077875862066099,22.348226771772694,21.29695337954238,-5.0
1.086,4.078684664527519,22.35257967871029,21.34165421175553,-5.0
1.088,4.079492053493965,22.35677879168626,21.386363595726458,-5.0
1.09,4.080297755040219,22.36082569624216,21.4310812254486,-5.0
1.092,4.081101501504925,22.364722002445706,21.475806798111194,-5.0
1.094,4.081903031462283,22.368469343782436,21.520540014147205,-5.0
1.096,4.082702089691967,22.372069376061372,21.565280577279076,-5.0
1.098,4.083498427147352,22.3755237763348,21.610028194562293,-5.0
1.1,4.084291800922058,22.378834241832266,21.654782576426804,-5.0
1.102,4.085081974214898,22.38200248890893,21.69954343671631,-5.0
1.104,4.085868716293238,22.385030252008356,21.744310492725482,-5.0
1.106,4.086651802454844,22.38791928263982,21.789083465235112,-5.0
1.108,4.087431013988242,22.39067134837025,21.83386207854524,-5.0
1.11,4.088206138131653,22.393288231830876,21.87864606050627,-5.0
1.112,4.088976968030537,22.3957717297386,21.923435142548108,-5.0
1.114,4.089743302693782,22.39812365193225,21.968229059707383,-5.0
1.116,4.090504946948616,22.400345820423674,22.01302755065272,-5.0
1.118,4.091261711394235,22.40244006846381,22.057830357708173,-5.0
1.12,4.0920134123542455,22.40440823962371,22.102637226874773,-5.0
1.122,4.092759871827914,22.40625218689058,22.147447907850246,-5.0
1.124,4.093500917440299,22.40797377177889,22.19226215404697,-5.0
1.1260000000000001,4.094236382391304,22.40957486345654,22.23707972260815,-5.0
1.1280000000000001,4.094966105403665,22.411057337886106,22.281900374422275,-5.0
1.1300000000000001,4.095689930669955,22.412423076981213,22.326723874135833,-5.0
1.1320000000000001,4.096407707798618,22.413673967778006,22.371549990164407,-5.0
1.1340000000000001,4.097119291759076,22.414811901621707,22.416378494702094,-5.0
1.1360000000000001,4.097824542825958,22.415838773368314,22.461209163729325,-5.0
1.1380000000000001,4.098523326522479,22.41675648060138,22.506041777019096,-5.0
1.1400000000000001,4.099215513563026,22.417566922863823,22.55087611814166,-5.0
1.1420000000000001,4.0999009797949535,22.418272000904878,22.595711974467687,-5.0
1.1440000000000001,4.100579606139674,22.418873615941997,22.640549137169938,-5.0
1.1460000000000001,4.10125127853304,22.41937366893778,22.685387401223462,-5.0
1.1480000000000001,4.101915887865071,22.419774059891864,22.7302265654044,-5.0
1.1500000000000001,4.102573329919069,22.42007668714772,22.775066432287343,-5.0
1.1520000000000001,4.103223505310138,22.420283446714333,22.819906808241345,-5.0
1.154,4.103866319423163,22.420396231602687,22.8647475034246,-5.0
1.156,4.104501682350265,22.420416931177016,22.909588331777766,-5.0
1.158,4.105129508827791,22.420347430520778,22.954429111016072,-5.0
1.16,4.105749718172836,22.42018960981724,22.999269662620108,-5.0
1.162,4.106362234219364,22.419945343744644,23.044109811825418,-5.0
1.164,4.106966985253945,22.419616500885887,23.088949387610917,-5.0
1.166,4.1075639039511405,22.419204943152614,23.1337882226861,-5.0
1.168,4.108152927308572,22.418712525223626,23.178626153477147,-5.0
1.17,4.108733996581698,22.418141093997583,23.22346302011191,-5.0
1.172,4.10930705721834,22.41749248805987,23.26829866640381,-5.0
1.174,4.109872058792976,22.416768537163524,23.313132939834684,-5.0
1.176,4.11042895494084,22.415971061724143,23.357965691536634,-5.0
1.178,4.110977703291848,22.415101872328723,23.402796776272837,-5.0
1.18,4.111518265404386,22.414162769258223,23.44762605241742,-5.0
1.182,4.112050606698985,22.413155542023848,23.49245338193437,-5.0
1.184,4.1125746963919125,22.412081968916894,23.537278630355566,-5.0
1.186,4.113090507428693,22.410943816572058,23.582101666757872,-5.0
1.188,4.113598016417613,22.409742839544094,23.626922363739418,-5.0
1.19,4.114097203563202,22.408480779897722,23.67174059739501,-5.0
1.192,4.1145880525997445,22.40715936681062,23.716556247290775,-5.0
1.194,4.115070550724827,22.405780316189446,23.76136919643798,-5.0
1.196,4.11554468853295,22.40434533029871,23.806179331266122,-5.0
1.198,4.1160104599492335,22.402856097402417,23.85098654159529,-5.0
1.2,4.116467862163236,22.401314291418306,23.895790720607813,-5.0
1.202,4.116916895562908,22.39972157158459,23.940591764819224,-5.0
1.204,4.117357563668698,22.398079582139054,23.985389574048586,-5.0
1.206,4.117789873067845,22.396389952010395,24.030184051388183,-5.0
1.208,4.118213833348868,22.394654294521615,24.074975103172594,-5.0
1.21,4.118629457036272,22.3928742071054,24.119762638947208,-5.0
1.212,4.1190367595255015,22.391051271031294,24.16454657143615,-5.0
1.214,4.119435759018146,22.389187051144564,24.20932681650971,-5.0
1.216,4.1198264764574315,22.387283095616567,24.254103293151232,-5.0
1.218,4.120208935464005,22.385340935706548,24.298875923423534,-5.0
1.22,4.120583162272033,22.383362085534625,24.343644632434845,-5.0
1.222,4.12094918566564,22.381348041865934,24.388409348304315,-5.0
1.224,4.121307036915684,22.37930028390568,24.4331700021271,-5.0
1.226,4.121656749716912,22.377220273104985,24.477926527939037,-5.0
1.228,4.1219983601254935,22.375109452977444,24.52267886268097,-5.0
1.23,4.1223319064969415,22.37296924892612,24.567426946162676,-5.0
1.232,4.1226574294244624,22.370801068080915,24.612170721026498,-5.0
1.234,4.122974971677725,22.368606299146172,24.656910132710635,-5.0
1.236,4.12328457814207,22.36638631225826,24.701645129412153,-5.0
1.238,4.123586295758184,22.364142458853117,24.7463756620497,-5.0
1.24,4.123880173462227,22.361876071543488,24.791101684226007,-5.0
1.242,4.124166262126458,22.35958846400579,24.83582315219011,-5.0
1.244,4.124444614500347,22.35728093087635,24.880540024799362,-5.0
1.246,4.124715285152189,22.354954747657,24.925252263481287,-5.0
1.248,4.124978330411243,22.352611170629732,24.96995983219519,-5.0
1.25,4.125233808310399,22.350251436780322,25.014662697393664,-5.0
1.252,4.125481778529375,22.34787676373081,25.059360827983923,-5.0
1.254,4.125722302338479,22.34548834968058,25.104054195289002,-5.0
1.256,4.125955442542915,22.34308737335598,25.148742773008877,-5.0
1.258,4.1261812634276644,22.340674993968282,25.193426537181466,-5.0
1.26,4.126399830702951,22.338252351179783,25.23810546614357,-5.0
1.262,4.126611211450279,22.335820565078006,25.28277954049173,-5.0
1.264,4.126815474069079,22.33338073615772,25.32744874304309,-5.0
1.266,4.127012688223943,22.330933945310733,25.372113058796167,-5.0
1.268,4.127202924792486,22.328481253823192,25.41677247489166,-5.0
1.27,4.127386255813803,22.326023703380358,25.461426980573243,-5.0
1.272,4.127562754437568,22.32356231607859,25.506076567148362,-5.0
1.274,4.127732494873757,22.321098094444455,25.550721227949087,-5.0
1.276,4.127895552342999,22.318632021460786,25.59536095829299,-5.0
1.278,4.12805200302758,22.316165060599545,25.639995755444094,-5.0
1.28,4.128201924023083,22.313698155861314,25.684625618573882,-5.0
1.282,4.128345393290686,22.311232231821304,25.729250548722415,-5.0
1.284,4.128482489610115,22.30876819368168,25.773870548759508,-5.0
1.286,4.128613292533255,22.30630692733012,25.81848562334607,-5.0
1.288,4.128737882338423,22.303849299404366,25.863095778895516,-5.0
1.29,4.128856339985314,22.301396157362717,25.907701023535342,-5.0
1.292,4.128968747070612,22.298948329560265,25.952301367068852,-5.0
1.294,4.129075185784278,22.296506625330696,25.99689682093702,-5.0
1.296,4.129175738866509,22.294071835073584,26.04148739818054,-5.0
1.298,4.129270489565385,22.291644730346995,26.086073113402048,-5.0
1.3,4.129359521595182,22.289226063965227,26.13065398272853,-5.0
1.302,4.129442919095381,22.286816570101617,26.17523002377395,-5.0
1.304,4.1295207665903515,22.28441696439619,26.219801255602068,-5.0
1.306,4.129593148949719,22.282027944068073,26.264367698689473,-5.0
1.308,4.129660151349422,22.279650188032523,26.308929374888884,-5.0
1.31,4.129721859233454,22.27728435702237,26.35348630739263,-5.0
1.312,4.129778358276289,22.274931093713846,26.39803852069644,-5.0
1.314,4.129829734345989,22.272591022856563,26.442586040563445,-5.0
1.316,4.1298760734680116,22.270264751407556,26.48712889398846,-5.0
1.318,4.129917461789684,22.267952868669262,26.531667109162527,-5.0
1.32,4.129953985545373,22.265655946431266,26.576200715437768,-5.0
1.322,4.129985731022339,22.263374539115716,26.620729743292493,-5.0
1.324,4.130012784527264,22.261109183926273,26.6652542242966,-5.0
1.326,4.130035232353468,22.258860401000447,26.70977419107732,-5.0
1.328,4.130053160748799,22.25662869356521,26.754289677285197,-5.0
1.33,4.130066655884205,22.254414548095774,26.79880071756048,-5.0
1.332,4.130075803822974,22.252218434477353,26.84330734749973,-5.0
1.334,4.130080690490659,22.250040806169867,26.887809603622838,-5.0
1.336,4.130081401645655,22.247882100375392,26.932307523340317,-5.0
1.338,4.1300780228504586,22.2457427382083,26.976801144920977,-5.0
1.34,4.130070639443589,22.243623124867895,27.021290507459913,-5.0
1.342,4.130059336512161,22.241523649813523,27.06577565084684,-5.0
1.344,4.13004419886513,22.23944468694196,27.110256615734816,-5.0
1.346,4.130025311007182,22.23738659476699,27.154733443509258,-5.0
1.348,4.130002757113271,22.235349716601075,27.199206176257395,-5.0
1.35,4.12997662100382,22.233334380739002,27.243674856738025,-5.0
1.352,4.1299469861205464,22.231340900643367,27.288139528351678,-5.0
1.354,4.129913935502935,22.22936957513185,27.33260023511113,-5.0
1.356,4.1298775517653485,22.22742068856609,27.377057021612302,-5.0
1.358,4.129837917074761,22.225494511042132,27.421509933005545,-5.0
1.36,4.129795113129121,22.223591298582313,27.46595901496729,-5.0
1.362,4.129749221136333,22.221711293328475,27.510404313672108,-5.0
1.364,4.129700321793861,22.219854723736415,27.554845875765132,-5.0
1.366,4.129648495268934,22.218021804771475,27.59928374833488,-5.0
1.368,4.129593821179364,22.216212738105188,27.64371797888648,-5.0
1.37,4.129536378574961,22.214427712312844,27.68814861531527,-5.0
1.372,4.129476245919544,22.212666903071934,27.732575705880812,-5.0
1.374,4.129413501073544,22.21093047336134,27.77699929918128,-5.0
1.3760000000000001,4.129348221277188,22.209218573661204,27.821419444128285,-5.0
1.3780000000000001,4.129280483134259,22.20753134215337,27.865836189922064,-5.0
1.3800000000000001,4.129210362596442,22.205868904922337,27.91024958602708,-5.0
1.3820000000000001,4.129137934948213,22.204231376156596,27.95465968214805,-5.0
1.3840000000000001,4.129063274792313,22.20261885835032,27.999066528206328,-5.0
1.3860000000000001,4.128986456035761,22.201031442505275,28.043470174316724,-5.0
1.3880000000000001,4.1289075518764236,22.19946920833291,28.087870670764747,-5.0
1.3900000000000001,4.12882663479012,22.19793222445652,28.132268067984196,-5.0
1.3920000000000001,4.128743776518271,22.196420548613393,28.176662416535194,-5.0
1.3940000000000001,4.128659048056071,22.194934227856958,28.221053767082626,-5.0
1.3960000000000001,4.128572519641182,22.193473298758686,28.26544217037497,-5.0
1.3980000000000001,4.1284842607429555,22.192037787609866,28.309827677223524,-5.0
1.4000000000000001,4.12839434005215,22.190627710623037,28.35421033848207,-5.0
1.4020000000000001,4.128302825471161,22.18924307413307,28.39859020502689,-5.0
1.4040000000000001,4.128209784104745,22.18788387479785,28.442967327737236,-5.0
1.4060000000000001,4.1281152822512315,22.186550099798424,28.487341757476162,-5.0
1.408,4.128019385394223,22.18524172703862,28.531713545071767,-5.0
1.41,4.12792215819477,22.18395872534404,28.57608274129886,-5.0
1.412,4.127823664484009,22.18270105466036,28.620449396860973,-5.0
1.414,4.127723967256274,22.181468666250897,28.664813562372824,-5.0
1.416,4.127623128662653,22.180261502893355,28.709175288343143,-5.0
1.418,4.127521210005003,22.179079499075733,28.75353462515788,-5.0
1.42,4.1274182717304,22.17792258119131,28.797891623063848,-5.0
1.422,4.127314373426028,22.176790667732654,28.842246332152698,-5.0
1.424,4.127209573814488,22.175683669484602,28.886598802345343,-5.0
1.426,4.127103930749542,22.17460148971619,28.930949083376703,-5.0
1.428,4.126997501212258,22.17354402437142,28.97529722478089,-5.0
1.43,4.126890341307561,22.17251116225891,29.019643275876735,-5.0
1.432,4.126782506261199,22.171502785240257,29.063987285753704,-5.0
1.434,4.126674050417083,22.17051876841719,29.108329303258195,-5.0
1.436,4.126565027235024,22.169558980317383,29.15266937698021,-5.0
1.438,4.126455489288843,22.16862328307892,29.197007555240386,-5.0
1.44,4.126345488264853,22.16771153263338,29.241343886077395,-5.0
1.442,4.126235074960711,22.16682357888747,29.285678417235715,-5.0
1.444,4.126124299284618,22.165959265903194,29.33001119615377,-5.0
1.446,4.126013210254874,22.165118432076508,29.374342269952407,-5.0
1.448,4.125901855999779,22.16430091031443,29.418671685423753,-5.0
1.45,4.125790283757862,22.16350652821059,29.462999489020397,-5.0
1.452,4.125678539878448,22.162735108219117,29.507325726844954,-5.0
